num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time
32,400,0,0,58.405736840040824,0.004779283925102731,56.69353884342315,123.97751229245029
40,144,0,0,59.10573684004083,0.01505374127896698,45.97986334051526,265.6430671874678
40,160,0,0,59.10573684004083,0.01341467145193712,46.44261056967807,243.1550291606181
40,176,0,0,59.10573684004083,0.012114785172207468,47.071974688334215,225.3205894027273
16,1536,0,0,58.91438361117485,0.0023231971820120777,156.53980604232996,90.78864894838055
40,192,0,0,59.10573684004083,0.011022233103359902,47.70769379133648,210.3307750181387
32,448,0,0,51.029736840040826,0.00469479458422043,58.993590156519915,115.44231853554513
24,896,0,0,58.68983469936804,0.0028420823899612205,98.67523230576852,97.68320508963599
32,384,0,0,51.029736840040826,0.005572713850018403,56.01511770420585,127.48737086229332
24,960,0,0,58.68983469936804,0.0028374531251278744,105.6049823470493,97.61969157612248
40,208,0,0,59.10573684004083,0.01009085065519748,48.34761032943632,197.55220782935027
32,480,0,0,58.405736840040824,0.003814398345099238,60.557161217182596,110.73928213480237
48,0,0,0,1129.9700689780195,0.11767565699018084,24.680906317419748,1729.9700689780195
16,1280,0,0,58.91438361117485,0.002328747488473269,130.63127369791113,90.8647991530281
16,1664,0,0,58.91438361117485,0.0023214941201703636,169.50517439342985,90.76528293991224
40,224,0,0,59.10573684004083,0.00928767228000516,48.99175123480244,186.53260052171163
24,1024,0,0,58.68983469936804,0.002833981176502864,112.54394643487663,97.57205644098734
48,8,0,0,706.311586697441,0.08679675886477424,30.335457957751686,1306.311586697441
32,512,0,0,58.405736840040824,0.003522812251203535,62.19309472653841,106.73872092655333
32,576,0,0,57.98983469936804,0.003050862233945146,65.33143633296814,99.84766454909544
48,16,0,0,439.62043520025554,0.06753865744369658,33.45267533711045,1039.6204352002555
40,256,0,0,59.10573684004083,0.007970747815652076,50.28100698603433,168.4643968707873
48,24,0,0,438.34161137111073,0.0639439113019861,42.71045161439835,1038.3416113711107
32,624,0,0,57.98983469936804,0.002930501348278138,69.52735402458939,98.19631319774409
16,1792,0,0,58.91438361117485,0.002320179635718561,182.47456670716994,90.7472482132335
8,2048,0,0,62.04838361117485,0.0029868466974923313,236.44907709026634,103.02792030076964
48,32,0,0,253.77535193876327,0.05745809137548158,42.76465873933272,853.7753519387633
48,48,0,0,65.450338267156,0.040615118458586105,42.3429039192891,622.6897635189573
32,640,0,0,57.98983469936804,0.002913373068394756,71.1155595454201,97.96131319774409
24,1152,0,0,58.68983469936804,0.0028293519116695176,126.44257789881956,97.50854292747383
32,704,0,0,57.98983469936804,0.002876107486486317,77.72614346057475,97.45002941396031
40,304,0,0,58.405736840040824,0.006623175936069631,52.57490530252308,149.27571068291616
48,56,0,0,64.5043647707238,0.035067336227439835,41.98912262844844,545.6282178111983
48,40,0,0,97.66872709757308,0.04608005749492836,41.193462397738934,697.6687270975731
40,288,0,0,58.405736840040824,0.007050992339818887,51.863367250228016,155.14535174235596
48,64,0,0,61.33973684004082,0.03271581315103466,43.83190844867701,510.2006932722363
48,72,0,0,60.70573684004082,0.02897003777844712,43.46550228621048,458.1746551603353
40,320,0,0,51.029736840040826,0.006790813996853601,53.3699129938735,144.19970487687223
40,240,0,0,59.10573684004083,0.008586897869946417,49.63532093662854,176.91797561570567
32,672,0,0,57.98983469936804,0.0028906896707113585,74.38767387837281,97.65009698152788
40,352,0,0,51.029736840040826,0.006092048308705532,54.643757516029474,134.61263963548072
32,832,0,0,57.98983469936804,0.002848563360727906,91.33408290049367,97.07212400855491
48,96,0,0,60.70573684004082,0.022063230065212217,44.23950670595053,363.4132533347524
32,768,0,0,57.98983469936804,0.0028587477433612675,84.50086379614982,97.21185373828463
48,80,0,0,60.70573684004082,0.02640488509889655,43.91480250165164,422.9807603969015
40,384,0,0,51.029736840040826,0.005522722915302547,56.01526497413419,126.80149523799177
48,108,0,0,60.70573684004082,0.019471645536888873,44.3152991224321,327.8567136061561
40,400,0,0,58.405736840040824,0.004713637666599329,56.57432337265187,123.07684562578362
48,112,0,0,60.70573684004082,0.018911007037683194,44.70922911882419,320.1647533970542
