num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,total_time,total_energy_Ws
2880,0,0,1664,55.55547170359194,0.0018547752786919394,81.00298852724535,47732075.28278045
3200,0,0,1664,55.55547170359194,0.0018537771788347133,80.9892945972042,49410287.364862256
3584,0,0,64,79.48562532604323,0.015006478251029598,285.37450693016933,79318707.44967552
3584,0,0,48,101.24908157630627,0.019940013387989404,374.8260652595209,100024479.04927334
3584,0,0,8,47.67222479622479,0.011866859235676049,210.48553350970016,75190444.81951524
2880,0,0,2048,55.55547170359194,0.0018407082232983535,80.80998852724535,52916638.32383903
3584,0,0,56,152.88242761469132,0.012039697234413702,318.0670736708473,86777707.1426941
2880,0,0,1536,55.55547170359194,0.0018547752786919394,81.00298852724535,45969450.25242759
2880,0,0,960,55.55547170359194,0.001911043500266283,81.77498852724534,38308096.69583973
3200,0,0,576,55.55547170359194,0.002191386508280777,85.6212945972042,35847230.55616336
2880,0,0,1408,55.55547170359194,0.0018688423340855252,81.19598852724535,44289138.87207474
3584,0,0,192,100.16146689740718,0.001959161236995705,127.04115906898825,43376555.12230304
3584,0,0,448,55.55547170359194,0.0025705874117801487,90.82393099321558,37729005.00407546
3584,0,0,384,52.02525783785568,0.003430743244737075,99.09505515564835,39203953.35465409
2560,0,0,3584,55.55547170359194,0.001827622916266826,80.6304581147728,72197689.13214387
3200,0,0,832,55.55547170359194,0.0019522465665898151,82.3402945972042,38427167.96703369
3584,0,0,224,101.24908157630627,0.0022252511751408386,131.77952769923857,45321684.107966274
2560,0,0,4096,55.55547170359194,0.001827622916266826,80.6304581147728,79215764.20645371
3200,0,0,512,55.55547170359194,0.0024305264499717393,88.9022945972042,35883485.80094578
3584,0,0,352,80.5732400049423,0.0027675374575273203,118.54385392221714,44332999.52713638
2880,0,0,2560,55.55547170359194,0.0018407082232983535,80.80998852724535,59950339.72525047
3584,0,0,40,153.29017481142935,0.021920737741222412,454.0426966210008,118482307.23427835
2880,0,0,2304,55.55547170359194,0.0018407082232983535,80.80998852724535,56433489.024544746
3584,0,0,72,152.20256013253027,0.006820771217425787,245.78354123561206,69891600.47973834
3584,0,0,160,152.88242761469132,0.0028503771071536955,191.98960152484003,59539079.322847895
3584,0,0,304,80.5732400049423,0.0019203297140571486,106.92016368180639,40061389.46298848
4096,0,0,24,47.67222479622479,0.00644385471323035,136.0819114617452,69146353.04405108
4096,0,0,16,47.67222479622479,0.007597876918637366,151.91509611992944,73821123.3184024
3200,0,0,1280,55.55547170359194,0.001881911289621885,81.3752945972042,44287562.95355676
3584,0,0,128,153.29017481142935,0.0032650768546468286,198.08702925718384,60046777.95633975
3584,0,0,320,70.0132400049423,0.0036622361403356664,120.25911985034764,44180859.37971396
4096,0,0,56,152.88242761469132,0.012038315825368602,318.04812073874854,97357751.59452818
3584,0,0,960,55.55547170359194,0.0019094358082816067,81.75293099321559,42041336.807724945
3584,0,0,256,80.5732400049423,0.0020744857324088858,109.03518425359222,39774054.62973781
3200,0,0,1152,55.55547170359194,0.001881911289621885,81.3752945972042,42516836.54312159
3584,0,0,512,55.55547170359194,0.002275179248514843,86.77093099321559,37420470.403281644
3584,0,0,288,81.51921350137452,0.00194181153629415,108.16086777933026,40117034.93216617
3200,0,0,640,55.55547170359194,0.002078850065132089,84.0772945972042,36289750.48138095
4096,0,0,112,152.20256013253027,0.002001726457518042,179.6662471296778,60895421.521553
3584,0,0,144,152.20256013253027,0.001980632345040622,179.3768359064876,55812035.43024525
4096,0,0,32,47.67222479622479,0.005487709103400915,122.96359369488535,65015650.22268688
0,8,8,0,2111.5786021077793,0.19366633214232815,2711.5786021077793,8819282.11369326
0,8,16,0,1119.9416388519783,0.11921661261976732,1719.9416388519783,8993173.096839633
3584,0,0,240,101.24908157630627,0.0021522407721468314,130.7778249701608,45404412.94265735
0,8,24,0,605.3173421695458,0.08400437634602649,1205.3173421695458,8915860.11515404
0,8,32,0,352.62396215254887,0.0655864915051375,952.6239621525489,8906674.706257772
2880,0,0,4096,55.55547170359194,0.0018266411679047677,80.61698852724535,80880936.99948478
0,8,40,0,181.37325474771308,0.0531046615193623,781.3732547477131,8875312.844003636
0,8,48,0,68.77860484999121,0.04489805438395983,668.7786048499912,8883811.106718982
0,8,56,0,52.777298702062346,0.03864135164963816,582.9366433350979,8880806.669232082
3584,0,0,208,101.24908157630627,0.002371554875503885,133.78681446821957,45500670.30297343
0,8,64,0,52.777298702062346,0.03422186157178693,522.301239466979,8909168.310166357
3200,0,0,1792,55.55547170359194,0.0018537771788347133,80.9892945972042,51172614.41529742
3200,0,0,864,55.55547170359194,0.0019381795111962294,82.14729459720421,38806619.75964248
3584,0,0,400,62.585257837855686,0.0026127885779609074,98.43271712747934,39274235.91069153
0,8,72,0,52.70951303686707,0.030406418975752927,469.8855813841972,8914268.3003347
4096,0,0,80,152.20256013253027,0.0052125871555213175,223.71925590628274,72221146.48894675
3200,0,0,672,55.55547170359194,0.002036648898951331,83.49829459720421,36560591.29398974
4096,0,0,48,100.84133437956824,0.019737918827408992,371.6455806916196,111646458.1628837
0,8,128,0,49.13432327193875,0.0169793566332902,282.0910962806803,8907059.026587844
0,8,80,0,51.91729870206235,0.02733125559423846,426.902125455014,8865624.291629322
0,8,96,0,51.84951303686707,0.022715748238939598,363.50957887511834,8889208.474498253
3200,0,0,896,55.55547170359194,0.0019381795111962294,82.14729459720421,39253501.042251274
0,8,108,0,51.87210893713402,0.020045449932956608,326.8956820172987,8901478.867422845
0,8,192,0,49.13432327193875,0.010723801047836953,196.26487364826173,8985825.421029229
0,8,144,0,49.13432327193875,0.014884517823113006,253.34990780504918,8921249.13536048
0,8,112,0,51.91729870206235,0.01929402308548646,316.63129543493653,8911470.345424814
0,8,160,0,49.13432327193875,0.013204323345798597,230.2976395762955,8937725.712619856
0,8,240,0,48.771209239398715,0.008221778588175804,161.57401146917076,9055777.70552629
2880,0,0,3200,55.55547170359194,0.0018266411679047677,80.61698852724535,68601357.30701476
0,8,176,0,49.13432327193875,0.011880290565932056,212.13190983652655,8966705.858459448
3584,0,0,624,55.55547170359194,0.0020641734176110533,83.87593099321559,38091254.57939248
0,8,352,0,48.771209239398715,0.004992285778974015,117.26537012692219,9231000.768283742
0,8,224,0,49.13432327193875,0.008914190528057184,171.4370173168833,9029741.000767438
3200,0,0,1408,55.55547170359194,0.001867844234228299,81.1822945972042,45971961.31399193
0,8,208,0,49.13432327193875,0.009754497576779625,182.9660300253552,9008460.573673619
0,8,288,0,48.771209239398715,0.00652928651578463,138.35302023596384,9128239.840281716
0,8,304,0,48.771209239398715,0.0060840304797804955,132.2441074219871,9153350.776382523
0,8,480,0,48.771209239398715,0.0032765718037948833,93.72577438746451,9514739.809449174
4096,0,0,96,100.16146689740718,0.007761773022310361,206.65299276350532,68040723.53894188
0,8,256,0,48.771209239398715,0.007587351164207962,152.86966721233196,9079465.38645766
3584,0,0,576,55.55547170359194,0.0021204416391853976,84.6479309932156,37662216.62248784
4096,0,0,108,152.20256013253027,0.0020070165646696265,179.73882739979754,60795650.44467038
0,8,320,0,48.771209239398715,0.005669132114439683,126.55170184951116,9173717.941027384
0,8,384,0,48.771209239398715,0.004441080275721222,109.70283062229387,9294655.64145124
3200,0,0,768,55.55547170359194,0.001980380677376987,82.7262945972042,37661964.86181611
4096,0,0,8,47.67222479622479,0.011865352243990487,210.46485758377426,82189871.15051635
3200,0,0,4096,55.55547170359194,0.0018256430680475416,80.60329459720421,82545458.66313037
0,8,400,0,48.771209239398715,0.00420658232846867,106.48551878598887,9330324.687841538
0,8,640,0,48.793805139665665,0.0022442733120170088,79.58523498053903,10044680.297636062
0,8,448,0,48.771209239398715,0.0036030585625233496,98.20517271721907,9437841.733052626
0,8,832,0,48.793805139665665,0.0018533827895866343,74.22221701279429,10907143.740942113
4096,0,0,64,79.48562532604323,0.014764915492236507,282.0602658795281,87902549.75492766
3200,0,0,1024,55.55547170359194,0.0019100454004090566,81.7612945972042,40893568.15268643
0,8,512,0,48.37600811025263,0.003086223837089664,90.71899915512282,9692572.491158301
0,16,8,0,1105.6786885890497,0.12031695844836851,1705.6786885890497,8519072.571829379
0,16,16,0,626.7136797317637,0.08540697238005321,1226.7136797317637,8626704.427433278
0,8,672,0,48.793805139665665,0.0021360504177362974,78.10041687100767,10167763.179476498
0,16,24,0,389.64093749626966,0.06598769852678564,989.6409374962697,8877461.990443448
0,8,624,0,48.793805139665665,0.0023117738419156045,80.51134225074776,9989561.091861106
0,8,576,0,48.37600811025263,0.0025231410885195762,82.99350384474121,9796756.659846827
0,16,40,0,96.48445222218368,0.046917431014586106,696.4844522221837,8980576.233819079
0,16,32,0,249.79175275115506,0.05809143251086681,849.7917527511551,9106742.577591293
0,16,56,0,52.777298702062346,0.03485526233297932,530.9914979105387,8940294.806567034
0,16,48,0,52.777298702062346,0.0404734890872824,608.0735689795769,8985768.988307865
0,8,704,0,48.793805139665665,0.002053106594965114,76.96242762258703,10302971.418216111
0,16,64,0,51.91729870206235,0.031116726120569392,478.8387810762744,8900127.292237544
0,16,80,0,51.91729870206235,0.02516359436903038,397.16181344515917,8898521.077387935
0,16,72,0,51.91729870206235,0.027711701446805122,432.1218425522286,8885053.856182402
0,8,768,0,48.793805139665665,0.001934335740746715,75.3328915027106,10595987.808211418
3200,0,0,2560,55.55547170359194,0.0018397101234411274,80.79629459720421,61622451.547908396
0,16,96,0,51.91729870206235,0.021045610120023744,340.6630695487881,8908407.56435903
3584,0,0,640,55.55547170359194,0.0020360393068238813,83.4899309932156,38187502.61169402
0,8,896,0,48.793805139665665,0.0015913796827787116,70.62753438738959,11025066.580085961
0,16,108,0,49.247298702062345,0.018997200559144917,309.88889037353056,8893913.955496125
0,8,1152,0,48.793805139665665,0.0014093249934415224,68.12974404968335,12239923.364227578
4096,0,0,144,152.20256013253027,0.0019786785962076967,179.35003047249987,61773897.34160785
0,16,128,0,49.17951303686707,0.015992031301048235,268.59018248724885,8919180.072419617
3200,0,0,2880,55.55547170359194,0.0018256430680475416,80.60329459720421,65883145.60399632
0,16,112,0,49.247298702062345,0.018332552909461994,300.7699246198809,8904164.762011997
0,16,176,0,47.67951303686707,0.011403277152162607,204.13247556453803,8970588.360335922
4096,0,0,192,100.16146689740718,0.0019569973514984864,127.01147055996641,47595600.637592226
0,16,144,0,49.17951303686707,0.014086037330849,242.43994521611535,8931844.971579812
0,8,960,0,48.793805139665665,0.001526183676865844,69.73304518626504,11317481.871550402
3584,0,0,480,55.55547170359194,0.0024299168578442894,88.89393099321559,37616110.68867856
0,16,224,0,47.67951303686707,0.008618403634292237,165.92401089935655,9027427.898473982
0,16,192,0,47.67951303686707,0.010324729922497985,189.33480757353942,8987723.009053104
0,16,160,0,49.17951303686707,0.012509948231861658,220.81600277800902,8940308.877160154
0,8,864,0,48.793805139665665,0.0016329708493719379,71.19816519304865,10884021.646592567
0,16,208,0,47.67951303686707,0.009408236051849813,176.7605116682465,9006513.351001328
0,16,288,0,47.67951303686707,0.0063174640886638316,134.35512033333484,9112517.851886677
4096,0,0,240,101.24908157630627,0.0021502314498994144,130.75025706892623,49748221.57352183
3584,0,0,896,55.55547170359194,0.0019235028636751935,81.9459309932156,41226211.528518766
0,16,240,0,47.67951303686707,0.007931100138403199,156.49420693575894,9046840.694005214
4096,0,0,72,152.20256013253027,0.0068191637596278516,245.76148691462438,78065132.79636648
0,16,256,0,47.67951303686707,0.007327557829152422,148.2136064528383,9068148.5933014
0,8,2048,0,48.793805139665665,0.0012512770033658112,65.9613256258446,16766975.42882979
0,8,2304,0,48.793805139665665,0.001235214534237149,65.74094854939935,18077120.063753888
0,8,1280,0,48.793805139665665,0.0013640503220347525,67.50857555798247,12873616.435390811
0,16,480,0,46.484311907720986,0.003378819352831686,92.84171342857172,9601420.030173413
0,8,1024,0,48.793805139665665,0.0014774156222975134,69.06394747758755,11619327.883892357
0,8,3584,0,32.83692035047183,0.0012406683576380857,49.858890217266364,28747410.28130775
0,8,2560,0,43.987280087310936,0.0012401903456306532,61.0026916293635,22204374.69563642
3584,0,0,704,55.55547170359194,0.001993838140643123,82.91093099321559,38891731.79090021
0,16,320,0,47.67951303686707,0.005505015108154758,123.20832032075035,9159322.012379035
3200,0,0,1536,55.55547170359194,0.0018537771788347133,80.9892945972042,47647960.31442709
0,8,1408,0,48.793805139665665,0.0013317693345572205,67.06568040979073,13514768.51832925
0,16,304,0,47.67951303686707,0.005890979481548551,128.5037515237132,9136454.550897824
4096,0,0,40,153.29017481142935,0.021919398193057462,454.0243180201777,133587829.43830793
0,16,400,0,46.47120923939872,0.004177525277680705,103.786856049178,9308559.922437191
0,8,3200,0,35.755862689958505,0.001243127863907958,52.81157698277569,26945238.89034832
4096,0,0,320,70.0132400049423,0.0036613750022296302,120.24730503553283,48179287.06976495
3584,0,0,768,55.55547170359194,0.001965704029855951,82.52493099321559,39653508.86010639
0,16,384,0,46.47120923939872,0.004418481534596403,107.09277589406136,9281224.182593467
0,24,8,0,655.5140832606373,0.08750612715621017,1255.5140832606373,8391032.626541125
0,8,1792,0,48.793805139665665,0.0012737844599483845,66.2701279301575,15460530.307649203
0,16,576,0,46.07600811025263,0.002509354896539885,80.50435729077985,9731933.58244063
0,16,352,0,46.879513036867074,0.004924644456223763,114.4456349762571,9221992.417807626
0,24,16,0,385.02371852112856,0.0677910859944384,985.0237185211286,8529435.12066137
0,24,24,0,199.37454600072954,0.05425980519849095,799.3745460007295,8626168.827348197
0,24,32,0,106.37202287051093,0.04748119564089484,706.3720228705109,8859292.631216578
0,8,1664,0,48.793805139665665,0.0012888025445483076,66.47617605086845,14809468.71042103
4096,0,0,256,80.5732400049423,0.002072417312448309,109.00680553173311,43393940.70505199
0,16,448,0,46.47120923939872,0.003585757771714515,95.66780586732186,9406417.11211738
0,24,40,0,84.2897137087706,0.039499672179012034,626.2252160048157,8953612.714094944
3200,0,0,2048,55.55547170359194,0.0018397101234411274,80.79629459720421,54589942.06616774
0,24,48,0,83.42971370877062,0.03584912884630221,575.279761480037,9111806.86924216
0,24,96,0,49.247298702062345,0.020082541861233892,324.7797730381913,8926421.687422363
0,24,64,0,51.91729870206235,0.02912088425296582,451.45583065275343,9004312.347772423
0,24,56,0,51.91729870206235,0.03247188914577499,497.4316177820952,9003494.657126984
0,24,108,0,49.247298702062345,0.01783376188705564,293.92651179246576,8914888.193550726
0,8,1536,0,48.793805139665665,0.0013075899520555766,66.73393928186817,14160570.960894745
0,24,80,0,49.66729870206235,0.023808415006452185,376.3187525905863,8970074.13685652
3584,0,0,864,55.55547170359194,0.0019375699190687795,82.1389309932156,40853722.35391568
0,24,72,0,51.91729870206235,0.025885109096832483,407.060995510604,8958330.449983269
0,16,640,0,77.59031800570115,0.0022110538691988636,107.92597709110956,11605238.957632935
3200,0,0,2304,55.55547170359194,0.0018397101234411274,80.79629459720421,58106196.80703807
4096,0,0,576,55.55547170359194,0.002133606002265907,84.82854605468019,40545077.720484324
3200,0,0,3584,55.55547170359194,0.0018256430680475416,80.60329459720421,75529747.90138972
0,16,1280,0,77.59031800570115,0.001594827293460784,99.4713484719831,16255149.459756242
0,16,624,0,77.59031800570115,0.0022785543990974594,108.85208436131829,11514436.310609385
0,16,832,0,77.59031800570115,0.001820163346768489,102.56295912336482,12899583.868257994
0,16,512,0,46.07600811025263,0.003065666911770834,88.13695813974847,9641488.014751455
0,24,112,0,49.247298702062345,0.017224902141953394,285.5729560896629,8921771.549869495
0,16,896,0,77.59031800570115,0.001761446465397685,101.75736351095739,13365994.41073737
0,24,128,0,49.17951303686707,0.01532233860556189,259.4019987051762,8970499.767894467
4096,0,0,160,152.88242761469132,0.0028487331162239905,191.96704596928447,65921867.74117416
0,24,144,0,49.17951303686707,0.01352361156146745,234.72346366020048,8974841.075996054
0,16,704,0,77.59031800570115,0.002019887152146969,105.30316973315756,12006956.081110016
0,24,160,0,47.67951303686707,0.012123958345871775,214.0202215422278,8975869.156926427
0,16,672,0,77.59031800570115,0.0021028309749181523,106.4411589815782,11799923.855686331
0,24,176,0,47.67951303686707,0.010924663546655576,197.56589689698157,8987811.520082796
0,24,192,0,47.67951303686707,0.009912299665872717,183.67626445264074,9003162.828925595
0,24,208,0,47.67951303686707,0.00904795132051444,171.81740515432517,9020317.678006463
0,24,224,0,47.67951303686707,0.008302025236557936,161.58329928244194,9039073.814892171
4096,0,0,352,80.5732400049423,0.002766679309484151,118.53208013106486,48274291.118237436
0,16,768,0,77.59031800570115,0.0019011162979285696,103.67363361328113,12444034.167594723
0,24,448,0,46.73951303686707,0.00346872945204139,94.33048111887494,9404830.454570211
0,24,256,0,47.747298702062345,0.0070700639046318795,144.74857547361174,9079602.746408483
4096,0,0,448,55.55547170359194,0.0025697373139062416,90.81226765038558,40747622.53179503
4096,0,0,128,153.29017481142935,0.003263444280320801,198.06463033743074,66632658.87394745
0,24,240,0,47.67951303686707,0.007650588348133282,152.64558517325568,9058794.865796873
0,24,512,0,45.93600811025263,0.0029884643208980136,86.93773859297337,9636266.845071714
0,16,2048,0,77.59031800570115,0.0013056300877382417,95.50356280946983,21709130.976235524
0,16,1152,0,77.59031800570115,0.0016306743569117616,99.96317018253052,15282479.326299842
0,24,384,0,46.33120923939872,0.004325236617536562,105.67345563200035,9293191.41863356
0,24,624,0,48.13581273929263,0.002220274215311836,78.59797497337102,10010431.281187406
0,32,8,0,383.45470326212444,0.06767672628168299,983.4547032621244,8295893.221990999
0,32,16,0,209.55055924232238,0.05500149712572075,809.5505592423224,8434425.426058006
0,32,24,0,91.97773834053294,0.04643204953812676,691.9777383405329,8541279.730501788
4096,0,0,208,101.24908157630627,0.0023696531955197235,133.76072341883687,49945215.927555904
0,24,320,0,46.879513036867074,0.005417467561855574,121.20716798552556,9179293.938915873
4096,0,0,400,62.585257837855686,0.0026119384800870004,98.42105378464933,42546169.0138369
0,16,960,0,77.59031800570115,0.001716910263752173,101.14632682438096,13839331.250360511
4096,0,0,176,153.29017481142935,0.002599799111275636,188.95941861813108,65553891.16596479
0,32,32,0,54.93001867743377,0.039882569322163976,602.1188697775235,8632245.697063357
3584,0,0,832,55.55547170359194,0.0019375699190687795,82.1389309932156,40406886.56931258
0,16,1024,0,77.59031800570115,0.0016819710708014946,100.66696109709765,14317355.56444955
0,24,304,0,47.67951303686707,0.005706373159106728,125.97095277981137,9145452.417736376
0,32,48,0,83.42971370877062,0.03392766361216236,548.9172584676382,9304736.864191927
0,24,400,0,46.33120923939872,0.004087643585477449,102.41367923214932,9318166.915256087
0,32,40,0,54.93001867743377,0.035365704928968913,540.1474903028873,8777812.53125717
0,16,864,0,77.59031800570115,0.0017886402258590337,102.13046190448709,13131731.839182327
0,24,288,0,47.67951303686707,0.006114839990886815,131.57511771183417,9123809.5874405
0,32,80,0,49.66729870206235,0.022681802073818702,360.86162315485495,9065241.084204694
0,32,108,0,49.247298702062345,0.016987866039747716,282.320820767401,8966069.297266034
0,32,64,0,49.66729870206235,0.027862650511318324,431.9428637173497,9138163.21542792
0,32,56,0,83.42971370877062,0.02871586500535821,477.4113815822853,9168668.481482245
0,32,72,0,49.66729870206235,0.024737964013227084,389.07216496353794,9063707.61541004
0,24,352,0,46.73951303686707,0.004800970986836009,112.6088349762571,9226173.806045596
4096,0,0,224,101.24908157630627,0.0022233088303016675,131.75287872804515,49699185.3601237
3584,0,0,1408,55.55547170359194,0.0018672346421008492,81.17393099321559,47994204.042168245
0,16,1536,0,77.59031800570115,0.001548025504087265,98.82922792177843,18212648.35859306
4096,0,0,384,52.02525783785568,0.003429893146863168,99.08339181281835,42497960.79166941
0,24,480,0,46.34431190772099,0.0032860436849275216,91.42883126492659,9591474.267470822
0,32,96,0,49.247298702062345,0.01909502755149784,311.2310767086127,8987934.543692447
0,32,144,0,47.67951303686707,0.013198062168749436,228.75692599210933,9036684.453143757
0,32,112,0,49.247298702062345,0.016440770929306896,274.81467585215296,8972297.843063444
3584,0,0,1792,55.55547170359194,0.0018531675867072633,80.9809309932156,53189493.887405366
0,24,576,0,45.93600811025263,0.0024426521864563304,79.44919610843348,9722639.826575445
0,32,128,0,49.247298702062345,0.014482217084778575,247.9433171052244,8984253.759599637
0,8,2880,0,43.987280087310936,0.0012241746197125289,60.78295586976683,23715293.43031168
0,32,160,0,47.67951303686707,0.011720769107044279,208.48846518551457,9021106.52053523
0,32,176,0,47.67951303686707,0.010560848956620945,192.57436072170643,9024818.181715705
0,24,640,0,48.49892677183266,0.0021278018909908275,77.69236871622681,10061895.387575375
0,16,1408,0,77.59031800570115,0.0015683636706115606,99.10826756649176,17232402.937828217
0,32,304,0,46.879513036867074,0.0056260865661389445,124.06942072429338,9173106.263796406
0,32,240,0,47.67951303686707,0.0074239018100697475,149.535445871024,9083204.789354533
0,16,1792,0,77.59031800570115,0.0013281375443208172,95.81236511378276,19797858.47100906
4096,0,0,288,81.51921350137452,0.0019396435833429887,108.13112346484033,43707236.26749984
0,24,896,0,48.13581273929263,0.0017131108345992733,71.63969338999466,11209257.578881474
0,32,192,0,47.67951303686707,0.009592517191964188,179.2888489106157,9035914.816774942
0,32,256,0,47.747298702062345,0.006860596641303514,141.87468462074656,9100429.008281179
0,24,672,0,48.13581273929263,0.0020487935908849444,76.24526080623407,10181473.057569124
0,32,224,0,47.67951303686707,0.008049136714038382,158.11366875347366,9065640.150259359
0,32,448,0,46.73951303686707,0.0033823472628020574,93.1453174825113,9414119.30668514
0,32,208,0,47.67951303686707,0.008764871016841572,167.93354338793344,9049726.643160457
0,32,512,0,46.39899490459399,0.003012283572201706,87.72752551520139,9725092.755507395
3200,0,0,3200,55.55547170359194,0.0018256430680475416,80.60329459720421,70267964.83008423
0,32,288,0,47.67951303686707,0.005945773002297986,129.25551862839544,9142741.873844098
3584,0,0,672,55.55547170359194,0.0020219722514302958,83.2969309932156,38574690.666297115
0,24,704,0,48.13581273929263,0.001967658636711817,75.13208923497876,10311936.312647443
0,32,320,0,46.94729870206235,0.0052561408412788125,119.06155104440765,9191989.256781247
0,40,8,0,216.13250265431714,0.05548123061056001,816.1325026543171,8258114.614905032
0,40,16,0,96.56712940888417,0.0467665532603098,696.5671294088842,8413780.798119558
0,24,768,0,48.13581273929263,0.001850778261228062,73.52849048334164,10595159.815154273
0,24,864,0,48.13581273929263,0.0017404996088960616,72.0154673733466,11052513.908404214
0,40,24,0,54.93001867743377,0.040061570021640194,604.5747593743372,8491695.891006503
0,40,32,0,54.93001867743377,0.03492889257750462,534.1544248407971,8537367.158518039
3584,0,0,1664,55.55547170359194,0.0018531675867072633,80.9809309932156,51427348.82899299
0,32,352,0,46.73951303686707,0.004662386986868787,110.70746249670684,9234515.426721614
0,40,40,0,54.93001867743377,0.03110274969628677,481.6597445104883,8644794.661370886
0,32,384,0,46.73951303686707,0.004164885978439777,103.88174866106081,9294175.155785127
0,40,48,0,81.17971370877062,0.032721690630909926,530.1213091648548,9519642.734774966
0,24,1152,0,48.13581273929263,0.0014165300846720082,67.57060550099258,12291274.344896093
0,40,64,0,51.82001867743377,0.02478733626078772,391.90227217544134,8977199.781851258
0,40,96,0,49.247298702062345,0.018349038199157383,300.99610279450167,9069906.369698098
0,40,56,0,81.17971370877062,0.02760829934120834,459.96558067014905,9336356.205393597
4096,0,0,1408,55.55547170359194,0.001866331949787774,81.1615460546802,50689428.24445829
4096,0,0,304,80.5732400049423,0.0019180441100007106,106.88880519415206,43609704.11733265
0,24,960,0,48.13581273929263,0.0016690797315682666,71.03558665640925,11528559.18503609
0,24,832,0,48.13581273929263,0.0017710358972354155,72.43442524936253,10896811.03064794
0,40,80,0,49.247298702062345,0.021805897123004427,348.4242072296831,9131751.79636158
0,40,108,0,49.247298702062345,0.016316861518410827,273.1146387346589,9032050.52726472
0,24,1024,0,48.13581273929263,0.0016352618315659177,70.57160506837702,11853398.290903322
3584,0,0,1152,55.55547170359194,0.001881301697494435,81.36693099321559,44544260.535343505
0,40,72,0,49.66729870206235,0.0237902490631127,376.06951584796855,9332195.68867369
0,32,480,0,46.34431190772099,0.0031945018097567874,90.17287673758412,9593442.708244164
0,16,2560,0,77.59031800570115,0.0012775286823559773,95.11801152762516,25541533.344851404
0,32,400,0,46.73951303686707,0.003943013882830235,100.8376635092979,9322639.009481251
0,40,160,0,47.747298702062345,0.011392026568641954,204.04590322382995,9077916.50573728
0,40,192,0,47.67951303686707,0.009337353200595835,175.7879989490419,9080739.531594804
0,40,144,0,47.747298702062345,0.012524315175778615,219.58090291374495,9043195.58851409
0,40,128,0,49.247298702062345,0.01384749389717403,239.23491497129004,9022058.978502275
0,8,4096,0,32.83692035047183,0.0012170714575914388,49.53514074862637,30683362.899020594
3584,0,0,1536,55.55547170359194,0.0018531675867072633,80.9809309932156,49665203.77058063
0,40,112,0,49.247298702062345,0.01580524057346918,266.0951993700595,9037436.507918272
0,32,1408,0,47.71081273929262,0.0013395218591719142,66.08905264713128,13547761.438404378
0,24,1280,0,48.13581273929263,0.001372730437231748,66.96967433811221,12920558.633077078
0,16,2880,0,77.59031800570115,0.001266146669574027,94.9618503122568,27940387.5024793
0,16,1664,0,77.59031800570115,0.0013431556289207403,96.0184132344937,18844416.235817816
3584,0,0,2048,55.55547170359194,0.0018391005313136775,80.7879309932156,56601640.27423011
0,24,2048,0,48.13581273929263,0.0012670092325266463,65.51917940955822,16794875.06666889
0,32,624,0,48.13581273929263,0.002193376679910899,78.22894078767017,10040970.244998189
0,40,224,0,47.67951303686707,0.007842907454870778,155.28420331769414,9102328.628590858
0,32,576,0,48.13581273929263,0.0024589055761689107,81.87199724433009,9917321.11594427
0,32,640,0,48.54411653676099,0.0020973312111478896,77.31950075371003,10090404.090056844
3584,0,0,1280,55.55547170359194,0.0018672346421008492,81.17393099321559,46227859.30375588
0,40,208,0,47.67951303686707,0.008536048598535052,164.79409980876798,9090070.424768165
4096,0,0,480,55.55547170359194,0.0024993494424991433,89.84654605468019,40905813.788871944
0,40,176,0,47.67951303686707,0.010274530065949203,188.64606554169012,9075153.881189704
0,32,1664,0,47.71081273929262,0.0012983394030182075,65.52402934870243,14824651.801777337
0,32,704,0,47.71081273929262,0.0019676586367118184,74.70708923497877,10334966.849757832
0,40,352,0,46.73951303686707,0.004543456306968647,109.0757335684769,9249628.50363645
0,24,1536,0,48.13581273929263,0.0013156116766608512,66.18600494307951,14194375.958594162
0,32,672,0,47.71081273929262,0.0020487935908849457,75.82026080623407,10206304.024485113
0,48,8,0,112.7680530468499,0.04794737859835395,712.7680530468499,8314412.376469984
0,32,832,0,47.71081273929262,0.0017710358972354166,72.00942524936254,10913763.06280753
0,40,240,0,47.67951303686707,0.007236769679995293,146.96799304640248,9116760.765934618
0,48,24,0,54.93001867743377,0.03507279537616384,536.1287712384017,8423604.89749736
0,48,16,0,54.93001867743377,0.04048662612917484,610.4065291697126,8378001.824570001
0,24,3584,0,48.13581273929263,0.001226681736493001,64.9658861639766,24686213.53357037
0,24,1408,0,48.13581273929263,0.001339521859171913,66.51405264713128,13554182.444710214
0,32,864,0,47.71081273929262,0.0017404996088960624,71.5904673733466,11068109.807523157
0,40,256,0,47.747298702062345,0.006686426482147161,139.4850700371214,9129983.636166813
0,32,1280,0,47.71081273929262,0.001372730437231749,66.54467433811222,12918781.22465347
0,48,32,0,54.93001867743377,0.03137051954673348,485.33354685861707,8517786.92583441
0,16,2304,0,77.59031800570115,0.0012895676186095795,95.28318573302458,23624159.587351345
0,32,960,0,47.71081273929262,0.0016690797315682677,70.61058665640925,11540263.960496191
0,32,768,0,47.71081273929262,0.001850778261228063,73.10349048334164,10614988.049063612
4096,0,0,624,55.55547170359194,0.0020632707252979782,83.8635460546802,40878052.00629052
0,48,64,0,51.82001867743377,0.022119971859817292,355.30603259412703,8803888.346495861
0,48,48,0,81.17971370877062,0.03167348541272521,515.7399335713606,9745514.324483646
