num_a100,num_h100,num_h200,ttff_s,tbf_s,cost
40,0,0,1455.612067251856,0.14206513848946076,24.43894346621651
41,8,0,2956.1677086587974,0.2554244256772123,75.18331230722809
40,16,0,1239.1941849465738,0.13037350878136394,54.8079867114079
40,32,0,386.6130459557852,0.06826996657724155,47.072404659268244
40,40,0,183.07482287776122,0.05362806381959906,44.37423996307314
40,64,0,47.164034521793,0.03348321970826461,42.314128171715794
40,80,0,44.87060651031918,0.027231082278797673,42.4525781730846
40,96,0,44.16009584699151,0.022846960373233145,42.68398058517748
40,108,0,44.11556387167554,0.02019809177531264,42.65622400643511
40,128,0,44.0734713822826,0.016723450435250798,42.44410339743217
40,160,0,44.00467508254793,0.013062376784800418,42.635112552871846
40,256,0,43.8979881568092,0.007493581080033337,43.788020960911844
40,512,0,42.60650411426465,0.003221314016735544,50.78357337607538
40,768,0,41.707449218282754,0.0019479478818891297,59.64797992781006
40,1024,0,41.19472703248788,0.0015942109815130622,73.04454882760471
40,1536,0,36.07675502277519,0.0014098791047174161,95.95223795792532
64,0,0,658.1918071278196,0.08402315034296998,23.933604153364747
65,8,0,2903.398387330508,0.25167059743386117,99.0585894017701
65,16,0,1209.6590721747068,0.12841330121764133,67.37461262321554
64,32,0,365.4411259706487,0.06696107221908423,52.94908219767913
64,40,0,163.1993208030725,0.05223195336799593,48.69211666723603
64,64,0,46.4711458141804,0.03243683389517712,44.563075288278284
64,80,0,44.78596990351555,0.026173124693752298,43.852527601532906
64,96,0,44.07016582847353,0.021722835141758382,43.272792998590766
64,108,0,44.04007004747393,0.019254418972792526,43.125525826380915
64,128,0,44.01205609383325,0.01595575932963399,42.67566091555979
64,160,0,43.962062549047324,0.012529720116042933,42.771007506154454
64,256,0,43.88084228641848,0.007279257700149317,43.93069002416195
64,512,0,42.6029397661911,0.003176759665816197,51.038667095420735
64,768,0,41.70615008871816,0.0019317087623317115,59.93920843804363
64,1024,0,41.19379257923491,0.0015825303158508671,73.30658512014332
64,1536,0,36.07632924456889,0.0014045568771386817,96.21988306271227
80,0,0,403.1761616888009,0.06546198190094343,23.85329984460038
81,8,0,2881.9987439813863,0.25030105806073644,115.01235295745184
81,16,0,982.7142192988367,0.11187385480495703,66.45201506861645
80,32,0,357.19601278061793,0.06636360024879215,57.04888236172483
80,40,0,155.38025538251168,0.051665354424477034,51.78551306344553
80,64,0,44.84327054473876,0.03208839302715656,46.288940494116474
80,80,0,44.75348850898945,0.02576710726217606,45.13819601655177
80,96,0,44.03602598393694,0.02129608708505103,44.126789349126305
80,108,0,44.01023995122027,0.01888154276962182,43.846771698859676
80,128,0,43.986167755541786,0.015632155100990662,43.179939691152065
80,160,0,43.94287100182345,0.012289825775744502,43.125916273093274
80,256,0,43.8717005553637,0.007164986061964633,44.12489711200424
80,512,0,42.60064376294833,0.0031480596252815435,51.21211755949978
80,768,0,41.705223268439475,0.001920123508848083,60.12232838852059
80,1024,0,41.19309896930972,0.0015738601917860914,73.46574015545727
80,1536,0,36.07597980289553,0.001400188856221699,96.37800759168977
96,0,0,235.83073281604698,0.05346064977415886,23.849036909684543
97,8,0,2869.8054016359993,0.249417482528462,131.1104524401514
97,16,0,964.1262937720285,0.11056423924177859,73.1098698480609
96,32,0,351.29754388109654,0.06605211699520364,61.22128193510346
96,40,0,149.66789223164392,0.05136735709470401,54.95898614382652
96,64,0,44.81619008810372,0.03174988731921857,48.12787323639741
96,80,0,44.730319569543376,0.02547749551910009,46.56027110441654
96,96,0,44.01175858265136,0.02099274456898124,45.15638111339406
96,108,0,43.988523002409224,0.018610080909483705,44.72821095666656
96,128,0,43.96727838898392,0.015396038019017356,43.84918918925695
96,160,0,43.928187721884875,0.012106284776512327,43.61081823135654
96,256,0,43.86437165596076,0.0070733748194279,44.402645152250976
96,512,0,42.59871994186367,0.0031240118617233,51.42043033002524
96,768,0,41.70445291823037,0.0019104941312343164,60.327903018743164
96,1024,0,41.192534001214796,0.0015667980905994883,73.64982784716774
96,1536,0,36.075710793807055,0.0013968262426157525,96.55981164068157
108,0,0,142.18614560801802,0.04664861111186077,23.824175274017378
109,8,0,2863.1168035741625,0.24897694483141336,143.20949959669045
109,16,0,957.7650150635125,0.1101032770165238,78.36856163282022
108,32,0,347.98248853054304,0.06581189559298962,64.38907724874677
108,40,0,146.47932080307248,0.05113630119408289,57.38767134040509
108,64,0,44.80077474831267,0.03155719557183046,49.565516164092884
108,80,0,44.71692763251264,0.025310096306215998,47.68550438439016
108,96,0,43.99760747154025,0.020815855680092355,45.99993780579598
108,108,0,43.9756855026575,0.01844961216258717,45.45696774912307
108,128,0,43.95612669250112,0.01525664181298232,44.42201587341194
108,160,0,43.91913140129051,0.011993080769082662,44.02995521449964
108,256,0,43.85970508296462,0.007015042656976049,44.6486975216245
108,512,0,42.59743878662358,0.0031079974212221127,51.591477202262794
108,768,0,41.70394530895446,0.0019041490152854005,60.49204704878067
108,1024,0,41.19216368256195,0.0015621691074388841,73.79814176378636
108,1536,0,36.07554054388136,0.0013946981185445162,96.70539469605703
128,0,0,102.00314838623545,0.038234374173633325,23.837840902822354
129,8,0,2834.7181045654356,0.24685903999645642,162.45262546232132
129,16,0,947.5689699955203,0.10935932735103777,87.05505336494245
128,32,0,343.8506708160811,0.06551248851223151,69.7191028842812
128,40,0,142.48419885185297,0.050846799603414816,61.494191313796804
128,64,0,44.78116976566821,0.03131213328877476,52.034614212779545
128,80,0,44.69946911594538,0.02509186484912511,49.63127747834218
128,96,0,43.97971104589222,0.020592150359492082,47.50996185619452
128,108,0,43.959263469804036,0.018244336751918857,46.77283020906889
128,128,0,43.941235807014024,0.015070505744393621,45.46182153111047
128,160,0,43.90711172142883,0.011842834770811722,44.81890987290019
128,256,0,43.85284704605605,0.006929317195619005,45.097518613178046
128,512,0,42.59533222413988,0.003081665390175892,51.87607757783823
128,768,0,41.70304077986848,0.0018928424017106956,60.75517059258011
128,1024,0,41.19148333976486,0.001553664822475253,74.03141839269031
128,1536,0,36.07519895926546,0.001390428310845746,96.93003378611681
160,0,0,97.84268830546503,0.029460259040988854,23.874669480541353
161,8,0,2813.8392998196496,0.24538445017155605,193.93452089058795
161,16,0,919.3731003236057,0.10730423480935304,99.91988375044824
160,32,0,339.4697017109362,0.06519502698287317,78.33089601820961
160,40,0,138.22256075435132,0.05053798524852338,68.16254977631844
160,64,0,44.759499499973884,0.031041254967595633,56.10094570452201
160,80,0,44.67995833821146,0.0248479801274512,52.86925546417366
160,96,0,43.95949863950465,0.020339495279647412,50.07487111468533
160,108,0,43.940460519356996,0.0180092998713309,49.025292645840565
160,128,0,43.92413098585024,0.014856695479846343,47.283236524904666
160,160,0,43.89271246920886,0.011662844118062074,46.21890498764466
160,256,0,43.84420255790344,0.0068212610937113645,45.920580445018686
