num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
32,0,768,0,70.95,0.04,553.66,608.57,0.0
32,0,1024,0,67.01,0.03,581.86,480.93,0.0
32,0,1223,0,65.99,0.03,601.13,416.2,0.0
32,0,1223,0,65.99,0.03,601.13,416.2,0.0
48,0,8,0,4172.31,0.34,112.84,4772.31,0.0
48,0,16,0,2803.88,0.24,112.4,3403.88,0.0
48,0,32,0,1280.4,0.13,97.36,1880.4,0.0
48,0,48,0,850.13,0.09,102.28,1450.13,0.0
48,0,64,0,584.7,0.07,105.78,1184.7,0.0
48,0,72,0,468.27,0.07,105.4,1068.27,0.0
48,0,96,0,320.56,0.06,116.73,920.56,0.0
48,0,128,0,156.43,0.04,122.49,745.5,0.0
48,0,192,0,90.66,0.04,153.6,641.79,0.0
48,0,256,0,132.03,0.05,230.12,732.03,0.0
48,0,480,0,66.35,0.03,263.81,457.27,0.0
48,0,500,0,66.35,0.03,275.39,455.14,0.0
48,0,768,0,66.35,0.03,422.13,461.58,0.0
48,0,897,0,66.19,0.03,448.21,417.35,0.0
48,0,897,0,66.19,0.03,448.21,417.35,0.0
48,0,897,0,66.19,0.03,448.21,417.35,0.0
64,0,8,0,4018.5,0.33,131.17,4618.5,0.0
64,0,16,0,2932.4,0.25,133.45,3532.4,0.0
64,0,32,0,1300.03,0.13,107.41,1900.03,0.0
64,0,48,0,801.06,0.09,105.48,1401.06,0.0
64,0,64,0,617.38,0.08,114.49,1217.38,0.0
64,0,72,0,561.4,0.07,120.11,1161.4,0.0
64,0,96,0,480.49,0.07,142.14,1080.49,0.0
64,0,128,0,336.23,0.06,158.28,936.23,0.0
64,0,192,0,251.04,0.06,207.73,851.04,0.0
64,0,256,0,109.45,0.05,226.39,709.45,0.0
64,0,404,0,66.19,0.04,329.71,663.01,0.0
64,0,404,0,66.19,0.04,329.71,663.01,0.0
64,0,404,0,66.19,0.04,329.71,663.01,0.0
64,0,404,0,66.19,0.04,329.71,663.01,0.0
64,0,404,0,66.19,0.04,329.71,663.01,0.0
64,0,404,0,66.19,0.04,329.71,663.01,0.0
72,0,8,0,4027.33,0.33,142.42,4627.33,0.0
72,0,16,0,2455.37,0.21,122.69,3055.37,0.0
72,0,32,0,991.88,0.1,93.78,1591.88,0.0
72,0,48,0,782.91,0.09,107.41,1382.91,0.0
72,0,64,0,569.84,0.07,112.8,1169.84,0.0
72,0,72,0,555.41,0.07,122.24,1155.41,0.0
72,0,96,0,416.6,0.07,136.16,1016.6,0.0
72,0,128,0,284.14,0.06,151.58,884.14,0.0
72,0,192,0,198.77,0.05,196.87,798.77,0.0
72,0,256,0,99.36,0.04,224.84,699.36,0.0
72,0,458,0,62.33,0.04,370.95,656.18,0.0
72,0,458,0,62.33,0.04,370.95,656.18,0.0
72,0,458,0,62.33,0.04,370.95,656.18,0.0
72,0,458,0,62.33,0.04,370.95,656.18,0.0
72,0,458,0,62.33,0.04,370.95,656.18,0.0
72,0,458,0,62.33,0.04,370.95,656.18,0.0
96,0,8,0,3391.56,0.28,151.32,3991.56,0.0
96,0,16,0,1460.85,0.14,97.46,2060.85,0.0
96,0,32,0,877.14,0.1,97.56,1477.14,0.0
96,0,48,0,659.69,0.08,106.82,1259.69,0.0
96,0,64,0,648.89,0.08,129.33,1248.89,0.0
96,0,72,0,412.87,0.06,114.39,1012.87,0.0
96,0,96,0,295.22,0.06,126.29,895.22,0.0
96,0,128,0,176.47,0.05,138.66,776.47,0.0
96,0,192,0,142.02,0.05,188.18,742.02,0.0
96,0,256,0,86.16,0.04,214.11,651.55,0.0
96,0,480,0,61.85,0.03,251.91,426.1,0.0
96,0,489,0,61.85,0.03,259.09,424.78,0.0
96,0,489,0,61.85,0.03,259.09,424.78,0.0
96,0,489,0,61.85,0.03,259.09,424.78,0.0
96,0,489,0,61.85,0.03,259.09,424.78,0.0
96,0,489,0,61.85,0.03,259.09,424.78,0.0
128,0,8,0,1803.64,0.16,113.99,2403.64,0.0
128,0,16,0,1054.13,0.11,93.95,1654.13,0.0
128,0,32,0,828.58,0.09,107.94,1428.58,0.0
128,0,48,0,565.78,0.07,109.95,1165.78,0.0
128,0,64,0,386.98,0.06,111.59,986.98,0.0
128,0,72,0,376.67,0.06,119.59,976.67,0.0
128,0,96,0,221.34,0.05,123.68,821.34,0.0
128,0,128,0,162.8,0.05,143.47,762.8,0.0
128,0,192,0,160.07,0.05,199.98,760.07,0.0
128,0,256,0,76.68,0.04,219.93,650.43,0.0
128,0,480,0,60.92,0.04,326.92,544.23,0.0
128,0,512,0,60.92,0.03,318.02,498.29,0.0
128,0,652,0,60.92,0.03,326.82,404.96,0.0
128,0,652,0,60.92,0.03,326.82,404.96,0.0
128,0,652,0,60.92,0.03,326.82,404.96,0.0
128,0,652,0,60.92,0.03,326.82,404.96,0.0
192,0,8,0,1076.31,0.11,111.38,1676.31,0.0
192,0,16,0,846.13,0.09,109.65,1446.13,0.0
192,0,32,0,799.04,0.09,132.32,1399.04,0.0
192,0,48,0,454.72,0.07,119.54,1054.72,0.0
192,0,64,0,330.31,0.06,122.88,930.31,0.0
192,0,72,0,287.61,0.05,125.57,887.61,0.0
192,0,96,0,255.78,0.06,145.14,855.78,0.0
192,0,128,0,147.74,0.05,154.87,747.74,0.0
192,0,192,0,84.56,0.04,193.09,684.4,0.0
192,0,256,0,64.86,0.04,235.41,659.13,0.0
192,0,480,0,64.86,0.04,371.42,599.32,0.0
192,0,512,0,64.86,0.04,364.68,554.86,0.0
192,0,768,0,64.19,0.02,347.53,363.02,0.0
192,0,889,0,60.25,0.02,371.94,335.87,0.0
192,0,889,0,60.25,0.02,371.94,335.87,0.0
192,0,889,0,60.25,0.02,371.94,335.87,0.0
256,0,8,0,791.87,0.09,118.96,1391.87,0.0
256,0,16,0,575.62,0.08,111.5,1175.62,0.0
256,0,32,0,427.96,0.06,116.78,1027.96,0.0
256,0,48,0,407.44,0.06,133.34,1007.44,0.0
256,0,64,0,692.21,0.08,195.27,1292.21,0.0
256,0,72,0,374.1,0.06,156.33,974.1,0.0
256,0,96,0,223.52,0.05,155.33,823.52,0.0
256,0,128,0,130.8,0.04,165.26,730.8,0.0
256,0,192,0,83.86,0.04,199.14,661.25,0.0
256,0,256,0,67.67,0.04,233.7,621.26,0.0
256,0,480,0,59.55,0.03,266.8,417.69,0.0
256,0,508,0,59.55,0.03,273.73,404.77,0.0
256,0,508,0,59.55,0.03,273.73,404.77,0.0
256,0,508,0,59.55,0.03,273.73,404.77,0.0
256,0,508,0,59.55,0.03,273.73,404.77,0.0
256,0,508,0,59.55,0.03,273.73,404.77,0.0
480,0,8,0,364.6,0.06,146.66,964.6,0.0
480,0,16,0,315.12,0.06,147.72,915.12,0.0
480,0,32,0,187.76,0.05,141.94,787.76,0.0
480,0,48,0,207.59,0.05,160.66,807.59,0.0
480,0,64,0,137.52,0.05,160.55,737.52,0.0
480,0,72,0,118.55,0.04,155.21,683.55,0.0
480,0,96,0,96.38,0.04,169.17,662.91,0.0
480,0,128,0,111.95,0.04,208.39,711.95,0.0
480,0,192,0,64.43,0.04,217.21,590.66,0.0
480,0,256,0,60.49,0.03,212.29,479.49,0.0
480,0,379,0,60.49,0.02,219.28,369.9,0.0
480,0,379,0,60.49,0.02,219.28,369.9,0.0
480,0,379,0,60.49,0.02,219.28,369.9,0.0
480,0,379,0,60.49,0.02,219.28,369.9,0.0
480,0,379,0,60.49,0.02,219.28,369.9,0.0
480,0,379,0,60.49,0.02,219.28,369.9,0.0
512,0,8,0,324.59,0.06,149.37,924.59,0.0
512,0,16,0,290.1,0.05,152.15,890.1,0.0
