num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
255,0,4094,0,82.78,0.04,2851.56,584.63,0.0
480,0,5,0,263.13,0.03,110.12,724.28,0.0
480,0,16,0,263.13,0.03,104.23,645.73,0.0
480,0,32,0,263.13,0.03,114.21,633.85,0.0
480,0,48,0,263.13,0.03,124.49,625.77,0.0
480,0,64,0,263.13,0.03,134.84,619.41,0.0
480,0,72,0,263.13,0.03,139.98,616.47,0.0
480,0,96,0,263.13,0.03,155.67,610.01,0.0
480,0,127,0,261.55,0.03,178.71,610.52,0.0
480,0,192,0,261.55,0.02,221.35,601.92,0.0
480,0,255,0,260.4,0.02,266.58,602.08,0.0
480,0,479,0,148.49,0.03,415.94,589.71,0.0
480,0,509,0,147.82,0.03,445.01,599.07,0.0
